# The ehrbase-rs Conformance Catalogue (ECC) — allocated case numbers.
# ecc_id<TAB>area<TAB>status<TAB>primary_ref<TAB>title
# Numbers are allocated once and NEVER reused; retire, don't delete.
# Regenerate additions: REGEN_CATALOG=1 cargo test -p ehrbase-conformance --test coverage
ECC-SQR-007	SQR	active	I_DEFINITION_QUERY.valid_query-invalid	I_DEFINITION_QUERY.valid_query-invalid
ECC-QRY-001	QRY	active	I_QUERY_SERVICE.smoke_test	I_QUERY_SERVICE.smoke_test
ECC-QRY-002	QRY	active	I_QUERY_SERVICE.execute_ad_hoc_query-empty_db	I_QUERY_SERVICE.execute_ad_hoc_query-empty_db
ECC-QRY-003	QRY	active	I_QUERY_SERVICE.execute_stored_query-empty_db	I_QUERY_SERVICE.execute_stored_query-empty_db
ECC-QRY-004	QRY	active	I_QUERY_SERVICE.execute_ad_hoc_query-loaded_db	I_QUERY_SERVICE.execute_ad_hoc_query-loaded_db
ECC-QRY-005	QRY	active	QUERY-FIXTURE-invalid	QUERY-FIXTURE-invalid
ECC-QRY-006	QRY	active	QUERY-FIXTURE-A-empty_db	QUERY-FIXTURE-A-empty_db
ECC-QRY-007	QRY	active	QUERY-FIXTURE-B-empty_db	QUERY-FIXTURE-B-empty_db
ECC-QRY-008	QRY	active	QUERY-FIXTURE-C-empty_db	QUERY-FIXTURE-C-empty_db
ECC-QRY-009	QRY	active	QUERY-FIXTURE-D-empty_db	QUERY-FIXTURE-D-empty_db
ECC-QRY-010	QRY	active	QUERY-FIXTURE-A-loaded_db	QUERY-FIXTURE-A-loaded_db
ECC-QRY-011	QRY	active	QUERY-FIXTURE-B-loaded_db	QUERY-FIXTURE-B-loaded_db
ECC-QRY-012	QRY	active	QUERY-FIXTURE-C-loaded_db	QUERY-FIXTURE-C-loaded_db
ECC-QRY-013	QRY	active	QUERY-FIXTURE-D-loaded_db	QUERY-FIXTURE-D-loaded_db
ECC-ADM-001	ADM	active	ADMIN-ehr-delete	ADMIN-ehr-delete
ECC-ADM-002	ADM	active	ADMIN-ehr-delete_absent	ADMIN-ehr-delete_absent
ECC-ADM-003	ADM	active	ADMIN-ehr-delete_idempotent	ADMIN-ehr-delete_idempotent
ECC-ADM-004	ADM	active	ADMIN-ehr-delete_all	ADMIN-ehr-delete_all
ECC-ADM-005	ADM	active	ADMIN-ehr-delete_all_partial	ADMIN-ehr-delete_all_partial
ECC-ADM-006	ADM	active	ADMIN-ehr-delete_all_empty	ADMIN-ehr-delete_all_empty
ECC-DEM-001	DEM	active	DEMO-person-create	DEMO-person-create
ECC-DEM-002	DEM	active	DEMO-person-get	DEMO-person-get
ECC-DEM-003	DEM	active	DEMO-person-get_by_version	DEMO-person-get_by_version
ECC-DEM-004	DEM	active	DEMO-person-update	DEMO-person-update
ECC-DEM-005	DEM	active	DEMO-person-delete	DEMO-person-delete
ECC-DEM-006	DEM	active	DEMO-person-get_deleted	DEMO-person-get_deleted
ECC-DEM-007	DEM	active	DEMO-person-get_absent	DEMO-person-get_absent
ECC-DEM-008	DEM	active	DEMO-person-update_bad_if_match	DEMO-person-update_bad_if_match
ECC-DEM-009	DEM	active	DEMO-agent-create	DEMO-agent-create
ECC-DEM-010	DEM	active	DEMO-agent-get	DEMO-agent-get
ECC-DEM-011	DEM	active	DEMO-agent-delete	DEMO-agent-delete
ECC-DEM-012	DEM	active	DEMO-group-create	DEMO-group-create
ECC-DEM-013	DEM	active	DEMO-group-get	DEMO-group-get
ECC-DEM-014	DEM	active	DEMO-group-delete	DEMO-group-delete
ECC-DEM-015	DEM	active	DEMO-organisation-create	DEMO-organisation-create
ECC-DEM-016	DEM	active	DEMO-organisation-get	DEMO-organisation-get
ECC-DEM-017	DEM	active	DEMO-organisation-delete	DEMO-organisation-delete
ECC-DEM-018	DEM	active	DEMO-role-create	DEMO-role-create
ECC-DEM-019	DEM	active	DEMO-role-get	DEMO-role-get
ECC-DEM-020	DEM	active	DEMO-role-delete	DEMO-role-delete
ECC-DEM-021	DEM	active	DEMO-create-bad_body	DEMO-create-bad_body
ECC-DEM-022	DEM	active	DEMO-versioned_party-get	DEMO-versioned_party-get
ECC-DEM-023	DEM	active	DEMO-versioned_party-revision_history	DEMO-versioned_party-revision_history
ECC-DEM-024	DEM	active	DEMO-person-tags	DEMO-person-tags
ECC-VAL-001	VAL	active	CONT-COMP-content_card_any-context_any	CONT-COMP-content_card_any-context_any
ECC-VAL-002	VAL	active	CONT-COMP-content_card_1plus-context_any	CONT-COMP-content_card_1plus-context_any
ECC-VAL-003	VAL	active	CONT-COMP-content_card_3plus-context_any	CONT-COMP-content_card_3plus-context_any
ECC-VAL-004	VAL	active	CONT-COMP-content_card_opt-context_any	CONT-COMP-content_card_opt-context_any
ECC-VAL-005	VAL	active	CONT-COMP-content_card_mand-context_any	CONT-COMP-content_card_mand-context_any
ECC-VAL-006	VAL	active	CONT-COMP-content_card_3to5-context_any	CONT-COMP-content_card_3to5-context_any
ECC-VAL-007	VAL	active	CONT-COMP-content_card_any-context_mand	CONT-COMP-content_card_any-context_mand
ECC-VAL-008	VAL	active	CONT-COMP-content_card_1plus-context_mand	CONT-COMP-content_card_1plus-context_mand
ECC-VAL-009	VAL	active	CONT-COMP-content_card_3plus-context_mand	CONT-COMP-content_card_3plus-context_mand
ECC-VAL-010	VAL	active	CONT-COMP-content_card_opt-context_mand	CONT-COMP-content_card_opt-context_mand
ECC-VAL-011	VAL	active	CONT-COMP-content_card_mand-context_mand	CONT-COMP-content_card_mand-context_mand
ECC-VAL-012	VAL	active	CONT-COMP-content_card_3to5-context_mand	CONT-COMP-content_card_3to5-context_mand
ECC-VAL-013	VAL	active	CONT-OBS-state_ex_opt-protocol_ex_opt	CONT-OBS-state_ex_opt-protocol_ex_opt
ECC-VAL-014	VAL	active	CONT-OBS-state_ex_opt-protocol_ex_mand	CONT-OBS-state_ex_opt-protocol_ex_mand
